布靡そ絪腹,笲そ絪腹,腹,布贺絪腹,布贺絏,隔絬そ隔絪腹,诀絪腹,ó腹,ó丁(),璸禣(),璸禣(),ó丁(),璸禣(),璸禣(),ユ龟Ι,﹍布基,纔磃布基,纔磃肂
EasyCard,47000,4254573402,0,布,1133,103,923-FW,2017/9/28 13:46,0,浆ó,2017/9/28 13:59,0,浆ó,10,24,21,3
EasyCard,47000,4275579526,0,布,1133,280,925-FW,2017/9/7 13:52,0,浆ó,2017/9/7 13:54,0,浆ó,10,24,21,3
EasyCard,47000,4275579526,0,布,1133,280,925-FW,2017/9/7 16:32,17,ぱ不,2017/9/7 18:25,0,浆ó,77,177,155,22
EasyCard,47000,42965589,0,布,1133,247,952-FW,2017/9/2 13:48,0,浆ó,2017/9/2 14:01,0,浆ó,10,24,21,3
EasyCard,47000,444897704,1,穛ρ1布,1133,120,423-FQ,2017/9/22 15:25,12,び緗徽,2017/9/22 16:43,0,浆ó,44,50,44,6
EasyCard,47000,445414312,3,稲み布,1133,123,955-FW,2017/9/19 13:58,17,ぱ不,2017/9/19 14:22,14,匪痐,23,27,23,4
EasyCard,47000,44634241,0,布,1133,142,978-FW,2017/9/15 16:38,17,ぱ不,2017/9/15 18:20,1,盵,69,159,139,20
EasyCard,47000,44760337,0,布,1133,219,919-FW,2017/9/23 18:25,0,浆ó,2017/9/23 18:43,0,浆ó,10,24,21,3
EasyCard,47000,448411092,0,布,1133,268,938-FW,2017/9/2 08:17,0,浆ó,2017/9/2 09:15,0,浆ó,10,24,21,3
EasyCard,47000,46890113,0,布,1133,103,923-FW,2017/9/28 17:30,12,び緗徽,2017/9/28 17:39,10,穝,10,24,21,3
EasyCard,47000,46890113,0,布,1141,135,927-FW,2017/9/5 09:16,5,瓾,2017/9/5 09:40,12,び緗徽,48,54,48,6
EasyCard,47000,501437988,0,布,1141,135,927-FW,2017/9/26 16:19,24,拉,2017/9/26 17:52,17,ぱ不,161,183,161,22
EasyCard,47000,501929748,5,厩ネ布,1141,135,927-FW,2017/9/18 08:39,0,浆ó,2017/9/18 09:01,1,盵,21,24,21,3
EasyCard,47000,52996213,0,布,1133,123,955-FW,2017/9/19 10:49,0,浆ó,2017/9/19 12:05,12,び緗徽,43,99,87,12
EasyCard,47000,572728719,0,布,1133,138,953-FW,2017/9/20 10:40,0,浆ó,2017/9/20 10:58,0,浆ó,10,24,21,3
EasyCard,47000,584347631,0,布,1141,135,927-FW,2017/9/18 08:39,0,浆ó,2017/9/18 09:10,3,古ń,28,32,28,4
EasyCard,47000,590885775,0,布,1133,205,949-FW,2017/9/17 14:24,15,嘹也爵,2017/9/17 15:58,0,浆ó,65,148,130,18
EasyCard,47000,613143119,0,布,1141,135,927-FW,2017/9/26 16:19,24,拉,2017/9/26 17:51,17,ぱ不,161,183,161,22
EasyCard,47000,614577199,0,布,1133,268,938-FW,2017/9/2 09:12,0,浆ó,2017/9/2 09:16,0,浆ó,10,24,21,3
EasyCard,47000,614659183,0,布,1133,268,938-FW,2017/9/2 09:12,0,浆ó,2017/9/2 09:15,0,浆ó,10,24,21,3
EasyCard,47000,614659215,0,布,1133,268,938-FW,2017/9/2 09:12,0,浆ó,2017/9/2 09:16,0,浆ó,10,24,21,3
EasyCard,47000,617202415,5,厩ネ布,1133,182,496-FQ,2017/9/2 10:51,0,浆ó,2017/9/2 11:59,12,び緗徽,43,99,87,12
EasyCard,47000,617685903,5,厩ネ布,1133,123,955-FW,2017/9/3 14:17,15,嘹也爵,2017/9/3 14:45,12,び緗徽,21,49,43,6
EasyCard,47000,629375186,0,布,1133,175,938-FW,2017/9/14 11:57,10,穝,2017/9/14 12:11,12,び緗徽,10,24,21,3
EasyCard,47000,630012610,0,布,1133,123,955-FW,2017/9/19 14:05,17,ぱ不,2017/9/19 14:22,15,嘹也爵,12,29,25,4
EasyCard,47000,630012610,0,布,1133,123,955-FW,2017/9/19 14:53,15,嘹也爵,2017/9/19 15:27,12,び緗徽,21,49,43,6
EasyCard,47000,630188306,0,布,1141,135,927-FW,2017/9/20 11:17,22,秽,2017/9/20 12:23,24,拉,115,131,115,16
EasyCard,47000,630188306,0,布,1141,135,927-FW,2017/9/20 16:19,24,拉,2017/9/20 18:59,0,浆ó,298,339,298,41
EasyCard,47000,63116593,0,布,1141,135,927-FW,2017/9/6 10:21,17,ぱ不,2017/9/6 12:59,28,冰,250,285,250,35
EasyCard,47000,63116593,0,布,1141,135,927-FW,2017/9/6 14:57,28,冰,2017/9/6 17:37,17,ぱ不,250,285,250,35
EasyCard,47000,634243183,0,布,1133,175,493-FQ,2017/9/26 14:58,12,び緗徽,2017/9/26 15:22,15,嘹也爵,21,49,43,6
EasyCard,47000,639161295,0,布,1133,279,931-FW,2017/9/30 13:52,0,浆ó,2017/9/30 14:52,11,碔,42,96,85,11
EasyCard,47000,639740271,0,布,1133,123,955-FW,2017/9/3 10:49,0,浆ó,2017/9/3 12:04,12,び緗徽,43,99,87,12
EasyCard,47000,640178325,0,布,1126,135,927-FW,2017/9/3 08:53,20,﹁腳,2017/9/3 09:04,17,ぱ不,23,26,23,3
EasyCard,47000,640178325,0,布,1126,135,927-FW,2017/9/10 08:53,20,﹁腳,2017/9/10 09:05,17,ぱ不,23,26,23,3
EasyCard,47000,640178325,0,布,1126,135,927-FW,2017/9/23 08:53,20,﹁腳,2017/9/23 09:05,17,ぱ不,23,26,23,3
EasyCard,47000,640607077,0,布,1133,205,949-FW,2017/9/17 14:24,15,嘹也爵,2017/9/17 14:53,12,び緗徽,21,49,43,6
EasyCard,47000,641792335,5,厩ネ布,1133,175,938-FW,2017/9/14 14:38,12,び緗徽,2017/9/14 15:23,6,眃贾,24,54,48,6
EasyCard,47000,642756805,5,厩ネ布,1133,123,955-FW,2017/9/19 10:49,0,浆ó,2017/9/19 12:05,12,び緗徽,43,99,87,12
EasyCard,47000,644062629,0,布,1133,144,951-FW,2017/9/18 14:41,12,び緗徽,2017/9/18 15:35,0,浆ó,43,99,87,12
EasyCard,47000,646009061,0,布,1126,135,927-FW,2017/9/21 06:28,0,浆ó,2017/9/21 07:47,17,ぱ不,137,156,137,19
EasyCard,47000,646378773,0,布,1133,144,951-FW,2017/9/7 12:34,15,嘹也爵,2017/9/7 12:50,17,ぱ不,12,29,25,4
EasyCard,47000,646432655,0,布,1126,135,927-FW,2017/9/17 06:30,0,浆ó,2017/9/17 07:32,14,匪痐,103,117,103,14
EasyCard,47000,646432655,0,布,1133,205,949-FW,2017/9/17 12:27,15,嘹也爵,2017/9/17 12:43,17,ぱ不,12,29,25,4
EasyCard,47000,651551023,0,布,1133,144,951-FW,2017/9/7 12:33,15,嘹也爵,2017/9/7 12:50,17,ぱ不,12,29,25,4
EasyCard,47000,652365669,0,布,1133,182,496-FQ,2017/9/2 15:29,2,浆,2017/9/2 15:46,0,浆ó,10,24,21,3
EasyCard,47000,653914063,0,布,1133,247,952-FW,2017/9/4 13:46,0,浆ó,2017/9/4 16:24,17,ぱ不,77,177,155,22
EasyCard,47000,657260943,0,布,1141,135,927-FW,2017/9/22 16:10,24,拉,2017/9/22 17:50,17,ぱ不,161,183,161,22
EasyCard,47000,660115941,0,布,1133,105,950-FW,2017/9/4 13:58,17,ぱ不,2017/9/4 14:17,14,匪痐,23,53,46,7
EasyCard,47000,660990533,0,布,1133,123,955-FW,2017/9/3 11:55,10,穝,2017/9/3 12:44,17,ぱ不,41,94,83,11
EasyCard,47000,661300021,5,厩ネ布,1133,138,953-FW,2017/9/25 10:46,0,浆ó,2017/9/25 11:58,12,び緗徽,43,99,87,12
EasyCard,47000,664518917,0,布,1133,268,938-FW,2017/9/2 09:12,0,浆ó,2017/9/2 09:15,0,浆ó,10,24,21,3
EasyCard,47000,665378837,0,布,1141,135,927-FW,2017/9/18 08:54,0,浆ó,2017/9/18 09:30,10,穝,70,79,70,9
EasyCard,47000,675084117,0,布,1133,279,931-FW,2017/9/30 17:30,12,び緗徽,2017/9/30 18:38,0,浆ó,43,99,87,12
EasyCard,47000,675784469,0,布,1133,206,977-FW,2017/9/10 16:59,15,嘹也爵,2017/9/10 18:27,0,浆ó,65,148,130,18
EasyCard,47000,683003829,0,布,1133,144,951-FW,2017/9/7 12:34,15,嘹也爵,2017/9/7 12:50,17,ぱ不,12,29,25,4
EasyCard,47000,687249461,1,穛ρ1布,1141,135,927-FW,2017/9/20 16:12,24,拉,2017/9/20 19:17,0,浆ó,149,170,149,21
EasyCard,47000,687625861,0,布,1126,135,927-FW,2017/9/19 07:04,6,眃贾,2017/9/19 07:15,10,穝,31,35,31,4
EasyCard,47000,687625861,0,布,1126,135,927-FW,2017/9/25 07:07,6,眃贾,2017/9/25 07:19,10,穝,31,35,31,4
EasyCard,47000,687625861,0,布,1126,135,927-FW,2017/9/30 07:08,6,眃贾,2017/9/30 07:19,10,穝,31,35,31,4
EasyCard,47000,687625861,0,布,1126,212,938-FW,2017/9/22 07:12,6,眃贾,2017/9/22 07:23,10,穝,31,35,31,4
EasyCard,47000,689575157,0,布,1133,111,420-FQ,2017/9/1 12:01,10,穝,2017/9/1 12:53,17,ぱ不,41,94,83,11
EasyCard,47000,689952341,0,布,1133,144,951-FW,2017/9/7 15:47,0,浆ó,2017/9/7 15:53,0,浆ó,10,24,21,3
EasyCard,47000,691754069,5,厩ネ布,1133,151,495-FQ,2017/9/16 10:42,0,浆ó,2017/9/16 11:46,7,芖,25,58,51,7
EasyCard,47000,691789701,5,厩ネ布,1141,135,927-FW,2017/9/2 16:09,24,拉,2017/9/2 16:10,24,拉,21,24,21,3
EasyCard,47000,692616837,0,布,1133,280,925-FW,2017/9/7 16:57,15,嘹也爵,2017/9/7 18:37,0,浆ó,65,148,130,18
EasyCard,47000,702752453,0,布,1133,144,951-FW,2017/9/7 15:20,3,古ń,2017/9/7 15:52,0,浆ó,14,32,28,4
EasyCard,47000,71405701,0,布,1141,135,927-FW,2017/9/2 09:31,10,穝,2017/9/2 09:36,12,び緗徽,21,24,21,3
EasyCard,47000,720750245,5,厩ネ布,1133,134,428-FQ,2017/9/5 12:38,15,嘹也爵,2017/9/5 12:43,17,ぱ不,12,29,25,4
EasyCard,47000,722748885,5,厩ネ布,1133,120,423-FQ,2017/9/22 10:49,0,浆ó,2017/9/22 11:25,2,浆,10,24,21,3
EasyCard,47000,724112541,0,布,1133,144,951-FW,2017/9/7 14:04,16,厚,2017/9/7 14:17,14,匪痐,20,46,41,5
EasyCard,47000,730189669,0,布,1133,274,917-FW,2017/9/17 15:06,12,び緗徽,2017/9/17 15:56,17,ぱ不,34,78,68,10
EasyCard,47000,730189669,0,布,1133,274,917-FW,2017/9/17 16:32,17,ぱ不,2017/9/17 18:24,0,浆ó,77,177,155,22
EasyCard,47000,73471089,0,布,1133,219,919-FW,2017/9/15 15:32,1,盵,2017/9/15 15:52,0,浆ó,10,24,21,3
EasyCard,47000,735012315,0,布,1133,105,950-FW,2017/9/4 15:27,12,び緗徽,2017/9/4 16:38,0,浆ó,43,99,87,12
EasyCard,47000,735435397,5,厩ネ布,1133,219,919-FW,2017/9/23 18:25,0,浆ó,2017/9/23 18:43,0,浆ó,10,24,21,3
EasyCard,47000,736725373,1,穛ρ1布,1133,144,951-FW,2017/9/28 15:36,0,浆ó,2017/9/28 15:49,0,浆ó,11,12,11,1
EasyCard,47000,737641301,0,布,1133,182,496-FQ,2017/9/2 14:17,15,嘹也爵,2017/9/2 14:36,13,琄爵,16,37,33,4
EasyCard,47000,737641301,0,布,1133,268,938-FW,2017/9/2 08:30,0,浆ó,2017/9/2 09:15,0,浆ó,10,24,21,3
EasyCard,47000,743895957,0,布,1133,138,953-FW,2017/9/25 13:59,17,ぱ不,2017/9/25 15:02,10,穝,41,94,83,11
EasyCard,47000,754353317,0,布,1126,135,927-FW,2017/9/21 11:39,5,瓾,2017/9/21 12:08,0,浆ó,33,38,33,5
EasyCard,47000,766329301,0,布,1126,135,927-FW,2017/9/3 10:16,1,盵,2017/9/3 10:29,0,浆ó,21,24,21,3
EasyCard,47000,766329301,0,布,1126,135,927-FW,2017/9/25 06:29,0,浆ó,2017/9/25 06:49,1,盵,21,24,21,3
EasyCard,47000,770114437,0,布,1133,151,495-FQ,2017/9/16 10:45,0,浆ó,2017/9/16 11:31,2,浆,10,24,21,3
EasyCard,47000,770155125,0,布,1141,135,927-FW,2017/9/29 09:42,12,び緗徽,2017/9/29 10:17,17,ぱ不,56,64,56,8
EasyCard,47000,777208741,0,布,1133,134,428-FQ,2017/9/5 10:44,0,浆ó,2017/9/5 11:12,1,盵,10,24,21,3
EasyCard,47000,778655733,0,布,1133,175,493-FQ,2017/9/26 17:27,12,び緗徽,2017/9/26 18:30,0,浆ó,43,99,87,12
EasyCard,47000,793816581,1,穛ρ1布,1141,135,927-FW,2017/9/29 09:42,12,び緗徽,2017/9/29 10:17,17,ぱ不,28,32,28,4
EasyCard,47000,794623557,8,担布,1126,135,927-FW,2017/9/17 10:22,0,浆ó,2017/9/17 10:35,0,浆ó,11,12,11,1
EasyCard,47000,795525749,1,穛ρ1布,1141,135,927-FW,2017/9/20 16:12,24,拉,2017/9/20 19:17,0,浆ó,149,170,149,21
EasyCard,47000,795896021,1,穛ρ1布,1133,134,426-FQ,2017/9/21 13:50,0,浆ó,2017/9/21 14:00,0,浆ó,11,12,11,1
EasyCard,47000,795896021,1,穛ρ1布,1133,142,978-FW,2017/9/5 13:38,0,浆ó,2017/9/5 14:01,0,浆ó,11,12,11,1
EasyCard,47000,798088725,0,布,1141,135,927-FW,2017/9/5 08:38,0,浆ó,2017/9/5 08:53,0,浆ó,21,24,21,3
EasyCard,47000,798798517,0,布,1141,135,927-FW,2017/9/26 08:40,0,浆ó,2017/9/26 09:11,3,古ń,28,32,28,4
EasyCard,47000,802683253,0,布,1141,135,927-FW,2017/9/5 09:41,12,び緗徽,2017/9/5 10:05,17,ぱ不,56,64,56,8
EasyCard,47000,803009797,0,布,1133,142,978-FW,2017/9/5 15:02,10,穝,2017/9/5 15:40,17,ぱ不,41,94,83,11
EasyCard,47000,803057989,0,布,1133,144,951-FW,2017/9/28 14:22,15,嘹也爵,2017/9/28 14:47,12,び緗徽,21,49,43,6
EasyCard,47000,803127509,0,布,1141,135,927-FW,2017/9/5 09:40,12,び緗徽,2017/9/5 10:05,17,ぱ不,56,64,56,8
EasyCard,47000,803211189,1,穛ρ1布,1133,144,951-FW,2017/9/18 14:34,13,琄爵,2017/9/18 15:48,0,浆ó,49,55,49,6
EasyCard,47000,804015909,0,布,1141,135,927-FW,2017/9/5 09:41,12,び緗徽,2017/9/5 10:05,17,ぱ不,56,64,56,8
EasyCard,47000,806204773,0,布,1133,247,952-FW,2017/9/4 16:18,16,厚,2017/9/4 16:23,17,ぱ不,11,25,22,3
EasyCard,47000,806303957,0,布,1133,175,938-FW,2017/9/14 10:51,0,浆ó,2017/9/14 11:55,10,穝,36,82,72,10
EasyCard,47000,806374149,0,布,1133,206,977-FW,2017/9/6 15:05,12,び緗徽,2017/9/6 16:24,17,ぱ不,34,78,68,10
EasyCard,47000,806389589,0,布,1133,151,948-FW,2017/9/30 15:06,11,碔,2017/9/30 16:11,0,浆ó,42,96,85,11
EasyCard,47000,806389589,0,布,1133,279,931-FW,2017/9/30 13:51,0,浆ó,2017/9/30 14:55,11,碔,42,96,85,11
EasyCard,47000,806400965,0,布,1133,206,977-FW,2017/9/6 17:18,13,琄爵,2017/9/6 17:28,12,び緗徽,11,25,22,3
EasyCard,47000,806416720,0,布,1141,135,927-FW,2017/9/11 08:38,0,浆ó,2017/9/11 08:51,0,浆ó,21,24,21,3
EasyCard,47000,806462165,0,布,1133,123,955-FW,2017/9/19 14:10,16,厚,2017/9/19 14:22,14,匪痐,20,46,41,5
EasyCard,47000,806465333,0,布,1133,205,949-FW,2017/9/17 10:47,0,浆ó,2017/9/17 12:27,15,嘹也爵,65,148,130,18
EasyCard,47000,806495989,0,布,1133,247,952-FW,2017/9/22 13:53,0,浆ó,2017/9/22 14:04,0,浆ó,10,24,21,3
EasyCard,47000,806511253,0,布,1133,123,955-FW,2017/9/19 14:10,16,厚,2017/9/19 14:22,14,匪痐,20,46,41,5
EasyCard,47000,806554277,0,布,1133,120,423-FQ,2017/9/22 10:49,0,浆ó,2017/9/22 12:27,12,び緗徽,43,99,87,12
EasyCard,47000,806614933,0,布,1133,206,977-FW,2017/9/6 17:18,13,琄爵,2017/9/6 17:28,12,び緗徽,11,25,22,3
EasyCard,47000,807720373,0,布,1133,175,493-FQ,2017/9/24 11:48,9,╭狶,2017/9/24 12:10,12,び緗徽,10,24,21,3
EasyCard,47000,807810965,0,布,1133,182,496-FQ,2017/9/2 10:50,0,浆ó,2017/9/2 11:59,12,び緗徽,43,99,87,12
EasyCard,47000,808611829,0,布,1133,175,493-FQ,2017/9/24 11:48,9,╭狶,2017/9/24 12:06,12,び緗徽,10,24,21,3
EasyCard,47000,809013669,0,布,1133,182,496-FQ,2017/9/2 10:50,0,浆ó,2017/9/2 11:59,12,び緗徽,43,99,87,12
EasyCard,47000,809152533,0,布,1133,142,978-FW,2017/9/5 18:36,0,浆ó,2017/9/5 18:42,0,浆ó,10,24,21,3
EasyCard,47000,809163845,0,布,1133,142,978-FW,2017/9/5 18:36,0,浆ó,2017/9/5 18:42,0,浆ó,10,24,21,3
EasyCard,47000,809309173,0,布,1133,247,952-FW,2017/9/22 13:53,0,浆ó,2017/9/22 14:05,0,浆ó,10,24,21,3
EasyCard,47000,809427077,0,布,1133,123,955-FW,2017/9/3 11:55,10,穝,2017/9/3 12:44,17,ぱ不,41,94,83,11
EasyCard,47000,809448133,0,布,1133,138,953-FW,2017/9/20 15:05,15,嘹也爵,2017/9/20 15:26,12,び緗徽,21,49,43,6
EasyCard,47000,809607077,0,布,1133,123,955-FW,2017/9/3 11:55,10,穝,2017/9/3 12:44,17,ぱ不,41,94,83,11
EasyCard,47000,810202021,0,布,1133,111,420-FQ,2017/9/8 11:12,0,浆ó,2017/9/8 11:14,1,盵,10,24,21,3
EasyCard,47000,810202389,0,布,1133,111,420-FQ,2017/9/8 11:12,0,浆ó,2017/9/8 11:13,1,盵,10,24,21,3
EasyCard,47000,810262261,0,布,1141,135,927-FW,2017/9/5 08:38,0,浆ó,2017/9/5 08:53,0,浆ó,21,24,21,3
EasyCard,47000,810278405,0,布,1133,219,919-FW,2017/9/23 17:25,12,び緗徽,2017/9/23 18:43,0,浆ó,43,99,87,12
EasyCard,47000,818383557,0,布,1133,279,931-FW,2017/9/30 13:52,0,浆ó,2017/9/30 14:08,1,盵,10,24,21,3
EasyCard,47000,818711376,0,布,1133,120,423-FQ,2017/9/22 15:26,12,び緗徽,2017/9/22 16:43,0,浆ó,43,99,87,12
EasyCard,47000,81910977,0,布,1133,205,949-FW,2017/9/17 11:55,10,穝,2017/9/17 12:27,15,嘹也爵,28,65,57,8
EasyCard,47000,826073013,0,布,1133,144,951-FW,2017/9/7 12:33,15,嘹也爵,2017/9/7 12:50,17,ぱ不,12,29,25,4
EasyCard,47000,828406149,0,布,1133,144,951-FW,2017/9/18 11:58,10,穝,2017/9/18 12:05,12,び緗徽,10,24,21,3
EasyCard,47000,828412731,0,布,1133,219,919-FW,2017/9/15 14:18,15,嘹也爵,2017/9/15 14:43,12,び緗徽,21,49,43,6
EasyCard,47000,837172197,0,布,1133,158,926-FW,2017/9/1 13:46,0,浆ó,2017/9/1 14:12,1,盵,10,24,21,3
EasyCard,47000,837198421,0,布,1133,138,953-FW,2017/9/20 15:49,7,芖,2017/9/20 16:30,0,浆ó,25,58,51,7
EasyCard,47000,837198421,0,布,1133,247,952-FW,2017/9/20 13:45,0,浆ó,2017/9/20 14:33,7,芖,25,58,51,7
EasyCard,47000,839211685,0,布,1133,111,429-FQ,2017/9/26 11:14,1,盵,2017/9/26 12:01,12,び緗徽,35,81,71,10
EasyCard,47000,839211685,0,布,1133,111,429-FQ,2017/9/26 14:44,12,び緗徽,2017/9/26 15:35,1,盵,35,81,71,10
EasyCard,47000,839251333,0,布,1133,111,429-FQ,2017/9/26 11:14,1,盵,2017/9/26 12:01,12,び緗徽,35,81,71,10
EasyCard,47000,839251333,0,布,1133,111,429-FQ,2017/9/26 14:44,12,び緗徽,2017/9/26 15:35,1,盵,35,81,71,10
EasyCard,47000,841890677,0,布,1133,206,977-FW,2017/9/10 17:28,12,び緗徽,2017/9/10 18:28,0,浆ó,43,99,87,12
EasyCard,47000,842328869,0,布,1133,111,429-FQ,2017/9/26 11:14,1,盵,2017/9/26 12:01,12,び緗徽,35,81,71,10
EasyCard,47000,842328869,0,布,1133,111,429-FQ,2017/9/26 14:44,12,び緗徽,2017/9/26 15:35,1,盵,35,81,71,10
EasyCard,47000,843672805,0,布,1126,135,927-FW,2017/9/21 06:59,5,瓾,2017/9/21 07:17,10,穝,36,41,36,5
EasyCard,47000,843672805,0,布,1126,212,938-FW,2017/9/22 07:05,5,瓾,2017/9/22 07:24,10,穝,36,41,36,5
EasyCard,47000,845292117,0,布,1133,205,949-FW,2017/9/17 15:03,10,穝,2017/9/17 15:37,2,浆,26,60,53,7
EasyCard,47000,846385749,0,布,1133,134,428-FQ,2017/9/5 11:10,0,浆ó,2017/9/5 11:16,2,浆,10,24,21,3
EasyCard,47000,855194981,0,布,1133,134,426-FQ,2017/9/23 15:44,1,盵,2017/9/23 16:03,0,浆ó,10,24,21,3
EasyCard,47000,860633237,0,布,1133,111,420-FQ,2017/9/1 10:45,0,浆ó,2017/9/1 12:53,17,ぱ不,77,177,155,22
EasyCard,47000,862234725,0,布,1133,206,977-FW,2017/9/10 13:49,0,浆ó,2017/9/10 15:53,17,ぱ不,77,177,155,22
EasyCard,47000,862650501,0,布,1141,135,927-FW,2017/9/5 09:41,12,び緗徽,2017/9/5 10:05,17,ぱ不,56,64,56,8
EasyCard,47000,862697477,0,布,1133,274,917-FW,2017/9/17 16:56,15,嘹也爵,2017/9/17 18:23,0,浆ó,65,148,130,18
EasyCard,47000,863619669,0,布,1133,144,951-FW,2017/9/18 14:41,12,び緗徽,2017/9/18 15:46,0,浆ó,43,99,87,12
EasyCard,47000,866748277,0,布,1141,135,927-FW,2017/9/5 09:41,12,び緗徽,2017/9/5 10:05,17,ぱ不,56,64,56,8
EasyCard,47000,867350933,0,布,1141,135,927-FW,2017/9/2 18:22,12,び緗徽,2017/9/2 19:01,0,浆ó,81,92,81,11
EasyCard,47000,867374325,0,布,1126,135,927-FW,2017/9/1 10:03,14,匪痐,2017/9/1 10:13,12,び緗徽,23,26,23,3
EasyCard,47000,867519381,0,布,1133,206,977-FW,2017/9/6 16:56,15,嘹也爵,2017/9/6 18:43,0,浆ó,65,148,130,18
EasyCard,47000,867576453,0,布,1133,274,917-FW,2017/9/17 16:56,15,嘹也爵,2017/9/17 18:24,0,浆ó,65,148,130,18
EasyCard,47000,870530214,0,布,1133,138,953-FW,2017/9/25 14:53,12,び緗徽,2017/9/25 16:00,0,浆ó,43,99,87,12
EasyCard,47000,872791893,0,布,1133,227,430-FQ,2017/9/29 14:18,15,嘹也爵,2017/9/29 14:38,13,琄爵,16,37,33,4
EasyCard,47000,873434613,0,布,1133,206,977-FW,2017/9/6 17:25,12,び緗徽,2017/9/6 18:43,0,浆ó,43,99,87,12
EasyCard,47000,874199493,0,布,1133,219,919-FW,2017/9/23 17:49,8,刺┮,2017/9/23 18:43,0,浆ó,29,66,58,8
EasyCard,47000,875347141,0,布,1133,120,423-FQ,2017/9/22 12:27,12,び緗徽,2017/9/22 12:52,15,嘹也爵,21,49,43,6
EasyCard,47000,875347141,0,布,1133,120,423-FQ,2017/9/22 14:22,15,嘹也爵,2017/9/22 15:34,10,穝,28,65,57,8
EasyCard,47000,878573950,4,抄︸布(布),1141,135,927-FW,2017/9/9 19:19,0,浆ó,2017/9/9 19:26,0,浆ó,11,12,11,1
EasyCard,47000,880461925,0,布,1133,205,949-FW,2017/9/17 10:47,0,浆ó,2017/9/17 12:26,15,嘹也爵,65,148,130,18
EasyCard,47000,880731333,0,布,1133,144,951-FW,2017/9/18 14:41,12,び緗徽,2017/9/18 15:46,0,浆ó,43,99,87,12
EasyCard,47000,882794069,0,布,1133,219,919-FW,2017/9/23 17:49,8,刺┮,2017/9/23 18:43,0,浆ó,29,66,58,8
EasyCard,47000,885672165,0,布,1133,144,951-FW,2017/9/18 11:58,10,穝,2017/9/18 12:05,12,び緗徽,10,24,21,3
EasyCard,47000,885691653,0,布,1133,120,423-FQ,2017/9/22 10:49,0,浆ó,2017/9/22 12:27,12,び緗徽,43,99,87,12
EasyCard,47000,885811109,0,布,1141,135,927-FW,2017/9/2 08:37,0,浆ó,2017/9/2 09:38,13,琄爵,91,104,91,13
EasyCard,47000,886140189,0,布,1133,138,953-FW,2017/9/20 10:44,0,浆ó,2017/9/20 12:03,12,び緗徽,43,99,87,12
EasyCard,47000,886206197,0,布,1141,135,927-FW,2017/9/5 17:59,17,ぱ不,2017/9/5 18:45,5,瓾,103,118,103,15
EasyCard,47000,886943877,0,布,1133,206,977-FW,2017/9/10 17:28,12,び緗徽,2017/9/10 18:28,0,浆ó,43,99,87,12
EasyCard,47000,887083141,0,布,1133,134,426-FQ,2017/9/23 11:31,5,瓾,2017/9/23 11:54,10,穝,19,44,39,5
EasyCard,47000,888028789,0,布,1133,144,951-FW,2017/9/7 12:33,15,嘹也爵,2017/9/7 12:50,17,ぱ不,12,29,25,4
EasyCard,47000,888435157,0,布,1126,135,927-FW,2017/9/14 07:01,5,瓾,2017/9/14 07:20,10,穝,36,41,36,5
EasyCard,47000,888744245,0,布,1133,144,951-FW,2017/9/28 14:03,16,厚,2017/9/28 14:14,14,匪痐,20,46,41,5
EasyCard,47000,889812533,0,布,1133,138,953-FW,2017/9/25 13:57,17,ぱ不,2017/9/25 14:52,12,び緗徽,34,78,68,10
EasyCard,47000,892950133,0,布,1133,142,978-FW,2017/9/13 16:46,16,厚,2017/9/13 18:50,0,浆ó,74,170,149,21
EasyCard,47000,895683429,0,布,1133,144,951-FW,2017/9/28 14:22,15,嘹也爵,2017/9/28 14:47,12,び緗徽,21,49,43,6
EasyCard,47000,897027989,0,布,1126,135,927-FW,2017/9/1 07:02,5,瓾,2017/9/1 07:20,10,穝,36,41,36,5
EasyCard,47000,897027989,0,布,1126,135,927-FW,2017/9/14 07:01,5,瓾,2017/9/14 07:19,10,穝,36,41,36,5
EasyCard,47000,897027989,0,布,1126,135,927-FW,2017/9/19 06:57,5,瓾,2017/9/19 07:16,10,穝,36,41,36,5
EasyCard,47000,897027989,0,布,1126,135,927-FW,2017/9/21 06:59,5,瓾,2017/9/21 07:16,10,穝,36,41,36,5
EasyCard,47000,897027989,0,布,1126,135,927-FW,2017/9/23 10:04,5,瓾,2017/9/23 10:30,0,浆ó,33,38,33,5
EasyCard,47000,897027989,0,布,1126,135,927-FW,2017/9/25 06:58,5,瓾,2017/9/25 07:19,10,穝,36,41,36,5
EasyCard,47000,897027989,0,布,1126,135,927-FW,2017/9/30 07:01,5,瓾,2017/9/30 07:20,10,穝,36,41,36,5
EasyCard,47000,897027989,0,布,1126,212,938-FW,2017/9/22 07:05,5,瓾,2017/9/22 07:23,10,穝,36,41,36,5
EasyCard,47000,897027989,0,布,1133,103,923-FW,2017/9/28 17:44,10,穝,2017/9/28 18:15,5,瓾,19,44,39,5
EasyCard,47000,897027989,0,布,1133,219,919-FW,2017/9/23 13:55,0,浆ó,2017/9/23 14:27,5,瓾,16,38,33,5
EasyCard,47000,903713333,1,穛ρ1布,1133,120,423-FQ,2017/9/22 14:07,16,厚,2017/9/22 15:25,12,び緗徽,32,36,32,4
EasyCard,47000,904220101,0,布,1133,120,423-FQ,2017/9/22 14:22,15,嘹也爵,2017/9/22 16:29,0,浆ó,65,148,130,18
